DTXSID,SMILES,umap_1,umap_2,cluster
DTXSID7066300,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,4.398693,0.49517402,0
DTXSID70663085,FC(F)=C(F)C1(F)C(F)(F)OC1(C(F)(F)F)C(F)(F)F,2.264595,-5.7167377,0
DTXSID70663106,FC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI)C(F)(F)F,2.9046564,12.733075,1
DTXSID7067033,C=CCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.3289325,3.2193048,0
DTXSID7067324,O=S(=O)(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.8700906,5.5827937,3
DTXSID7067328,O=S(=O)(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.7799904,5.7442594,3
DTXSID7068556,CN(C)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.704326,6.257224,3
DTXSID7068689,O=S(=O)(Cl)c1ccc(OC(=C(C(F)(F)F)C(C(F)(F)F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)C(F)(F)F)cc1,8.066852,5.266386,1
DTXSID70694354,CC(C)(C)C(=O)[CH-]C(=O)C(F)(F)C(F)(F)C(F)(F)F.CC(C)(C)C(=O)[CH-]C(=O)C(F)(F)C(F)(F)C(F)(F)F.[Cu-2],3.4003158,7.9564385,1
DTXSID70695664,CC(F)(C(=O)O)C(F)(F)F,0.3556345,-3.958517,0
DTXSID70697901,N#CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C#N,-0.038223665,12.430457,1
DTXSID70701698,COc1ccc(C2CC(OCC(C)C)OC(c3ccccc3)=C2S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl)cc1,9.312619,5.5500264,1
DTXSID7070218,C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.979845,0.5841066,0
DTXSID70703076,Fc1cc(Br)cc(Cl)c1C(F)(C(F)(F)F)C(F)(F)OC(F)(F)C(F)(c1c(F)cc(Br)cc1Cl)C(F)(F)F,10.135376,6.2419944,1
DTXSID7070341,O=S(=O)(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.652672,5.9074,3
DTXSID7070501,C=CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.2451138,3.2767575,0
DTXSID7070503,CCN(CC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+],3.8553932,4.7202134,0
DTXSID7070505,CCN(CC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+],3.9939513,4.761742,0
DTXSID7070507,C=CC(=O)OCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.3945658,3.163038,0
DTXSID7070509,C=CC(=O)OCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.7424479,3.2730846,0
DTXSID70705873,FC=C(F)C(F)(F)C(F)(F)C(F)(F)F,1.5141368,-4.7146106,0
DTXSID70706284,CCCC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.015118,12.545029,1
DTXSID70706385,COS(=O)(=O)C(F)(C(=O)C(F)(F)F)C(F)(F)F,1.4979308,3.4913328,0
DTXSID70707539,CCCCCCCCCCc1cnc(-c2ccc(OCC(F)(F)C(F)(F)C(F)(F)F)cc2)nc1,10.097083,5.068875,1
DTXSID7070840,C=C(C)C(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.5449123,3.2164164,0
DTXSID7070925,CCN(CCOP(=O)([O-])[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH4+].[NH4+],4.082654,7.1903806,1
DTXSID70709770,CS(=O)(=O)C(F)(F)C(F)(F)C(=O)OC(=O)C(F)(F)C(F)(F)S(C)(=O)=O,3.9070487,4.7444315,0
DTXSID7071369,O=S(=O)(NCc1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,8.558951,5.7895455,1
DTXSID7071656,O=S([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],0.5153225,5.089724,3
DTXSID7071658,CCN(CC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],3.9317985,4.772051,0
DTXSID70718943,O=C(NO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)Nc1ccccc1,11.719982,3.812402,5
DTXSID70720561,O=C(O)C1CCC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC1,1.2010069,0.17163306,0
DTXSID70721391,O.O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O,0.7202071,2.305698,0
DTXSID70724665,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[Si](F)(O[Si](F)(F)O[Si](F)(F)F)C(F)(F)C(F)(F)F,8.439262,10.850042,1
DTXSID7072884,CO[Si](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OC)OC,2.9176803,10.392356,1
DTXSID70730605,FC(F)(F)C(I)CC(CC(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F,1.1374002,12.43144,1
DTXSID7073193,FC1=C(F)C(F)(F)C(F)(F)C1(F)F,2.09977,-5.159651,0
DTXSID7073488,OCCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.8565423,11.286993,1
DTXSID7073771,O=C(Nc1ccc([N+](=O)[O-])cc1Br)C(F)(C(F)(F)F)C(F)(F)F,12.005991,3.0320406,5
DTXSID7073775,O=C(Nc1ccc([N+](=O)[O-])cc1Br)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,11.779091,3.7505255,5
DTXSID7073777,N#Cc1cc([N+](=O)[O-])ccc1NC(=O)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,11.740874,3.670769,5
DTXSID7074321,FC(Cl)(Cl)C(F)(F)C(Cl)(Cl)Cl,1.7142347,8.348891,1
DTXSID7074329,FC1(F)OC(F)(F)C(F)(F)C1(F)F,-1.9684174,15.897773,2
DTXSID70746029,CC12CCC(C(=C(O)C(F)(F)C(F)(F)C(F)(F)F)C1=O)C2(C)C.CC12CCC(C(=C(O)C(F)(F)C(F)(F)C(F)(F)F)C1=O)C2(C)C.[O]=[V],3.0590339,8.086364,1
DTXSID7074616,C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.2721992,-1.194378,0
DTXSID70747930,O=C(N=NC(=O)OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.976242,-0.13229503,0
DTXSID7074909,COC(F)(F)C(F)(F)C(F)(F)F,-0.93827504,12.810034,1
DTXSID70749252,FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(Cl)(Cl)Cl,1.6550193,15.153359,1
DTXSID70749257,O=C(Cl)C(F)(F)C(F)(Cl)I,-0.11104454,-3.1262562,0
DTXSID70750363,N#CC(F)=C(F)C(F)(C#N)C(F)(F)F,2.6490736,-5.011991,0
DTXSID70750727,Cc1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,11.972936,8.478435,1
DTXSID70751658,O=C(Oc1c(Cl)cc(Cl)c(Cl)c1Cl)C(F)(F)C(F)(F)C(F)(F)F,11.743504,5.4673114,6
DTXSID7075187,O=S(=O)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,-0.10403355,5.921941,3
DTXSID70752180,O=C(C=Cc1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,12.054977,4.3857718,5
DTXSID70752206,FC(F)(F)C1(F)CC(F)(F)C1(F)F,-1.5533262,14.290484,1
DTXSID7075260,FC(F)(F)C1(C(F)(F)F)OC(F)(F)C(F)(F)O1,-1.4736282,16.230251,2
DTXSID70754563,O=C1OCCC1=CC(F)(F)C(F)(F)C(F)(F)F,4.8379407,-3.2245033,0
DTXSID70754942,CCCCCCCCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.7627153,0.93086344,0
DTXSID70757539,CCCCCCCCOC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.4912934,10.94919,1
DTXSID70759053,CCCCCOC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0835117,0.13188669,0
DTXSID70759331,FC1(F)CC([SiH](C=CCl)C2CC(F)(F)C2(F)F)C1(F)F,0.6186185,-0.867466,0
DTXSID70759755,FC(F)(F)OC(F)(F)C(F)(OC(F)(F)F)C(F)(F)F,-1.330771,16.3951,2
DTXSID70760482,N=C(N)C(F)(F)OC(F)(F)C(F)(F)I,-1.5268266,0.12811726,0
DTXSID70763554,O=C(OOC(=O)C(F)(C(F)(F)F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,3.6406896,-2.6574044,0
DTXSID70763751,Oc1ccc(CC(F)(F)C(F)(F)C(F)(F)C(F)F)cc1,14.232847,6.155848,4
DTXSID70763993,C=C(C)C(=O)OCC(F)(Cl)C(F)(F)F,4.832358,-3.4494188,0
DTXSID70764561,COCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,1.9166046,13.218077,1
DTXSID70765119,C=C(C)C(=O)OCC(F)(F)C(F)(Cl)Cl,4.718309,-3.4977632,0
DTXSID70766363,CC(C(F)(F)F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1.1186934,14.646584,1
DTXSID70767072,FC1(F)OOC(F)(C(F)(F)F)O1,-1.660394,16.01334,2
DTXSID70769031,O=[N+]([O-])c1cc(COCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc([N+](=O)[O-])c1,11.173668,3.4332023,5
DTXSID70769738,C=CCN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)C=C,4.943863,-2.5350714,0
DTXSID70769814,Cc1cc(OCC(F)(F)C(F)(F)C(F)(F)F)cc[n+]1C,14.398123,5.8415966,4
DTXSID70769975,C=C(C)C(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC(F)(F)F,4.1503825,-1.4991269,0
DTXSID70771210,O=C1C=CC(C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)O1,4.188801,-2.7175717,0
DTXSID70771619,FC(F)(F)C(F)(F)C(F)(F)C1CCOC1,-0.27806437,11.23047,1
DTXSID70772025,CN(C)c1ccc(N=Nc2ccc(C(F)(F)C(F)(F)C(F)(F)F)cc2)cc1,10.337779,6.0459733,1
DTXSID70775359,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[n+]1ccccc1.[Br-],8.430505,5.845534,1
DTXSID70776866,NC1=C(F)C(=O)C(F)(F)C(F)(F)C1(F)F,3.1032305,-5.0674725,0
DTXSID70777055,O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,-1.6427776,-4.229394,0
DTXSID70781036,N#CC(F)(F)C(F)(F)OC(F)(F)F,-0.78850776,12.84862,1
DTXSID70782568,CCC(F)(OC(F)(F)F)C(F)(F)F,-0.8162648,12.751313,1
DTXSID70783393,CCO[Si](CCCOC(=O)C(F)(F)C(F)(F)C(F)(F)F)(OCC)OCC,1.674933,1.2184391,0
DTXSID70786581,ON=C1C(F)C(F)(F)C1(F)F,0.6570909,-4.3322334,0
DTXSID70786768,O=C(C(F)(F)C(F)(F)Cl)C(F)(C(F)(F)F)C(F)(F)F,-0.84794635,-4.070926,0
DTXSID70790481,CCSC(F)(F)C(F)(F)C(=O)C(F)(F)C(F)(F)SCC,0.6486397,-0.64085025,0
DTXSID70793477,CCNC(=O)CC(F)(F)C(F)(F)F,0.38497877,-1.6325864,0
DTXSID70795638,CCOC(=O)C(F)(F)C(F)(F)OC(F)=C(F)F,3.2182038,-5.6469016,0
DTXSID70799318,COC(F)(C(F)Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.2041037,13.35406,1
DTXSID70805307,FC(F)(F)C(F)(F)C(F)(F)C=Nc1ccccc1,13.854392,4.9299226,4
DTXSID70806399,NC(=O)COC(F)(C(F)(F)F)C(F)(F)F,-0.30495024,-1.8454896,0
DTXSID70808833,OC1Cc2ccccc2C(F)(C(F)(F)F)C1(F)F,14.634765,5.617051,4
DTXSID70814656,COP(C)(=O)OCCC(F)(F)C(F)(F)F,4.7608185,8.268855,1
DTXSID70816610,FC(F)(Cl)C(F)(F)P(F)(F)(Cl)Cl,1.5515383,8.421309,1
DTXSID70817586,O=S(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.000918749,13.263677,1
DTXSID70818331,FC(F)(F)C1(F)OC(F)(F)C(F)(F)C1(F)C(F)(F)F,-2.3981307,17.193655,2
DTXSID70822130,O=C1c2ccccc2C(F)(C(F)(F)F)C1(F)F,13.5905,3.9361575,5
DTXSID70823021,Cc1ccsc1C1=C(F)C(F)(F)C(F)(F)C1(F)F,13.615013,3.35777,5
DTXSID70823869,CC(O)C(F)(F)C(F)(F)F.CC(O)C(F)(F)C(F)(F)F.CC(O)C(F)(F)C(F)(F)F.OP(O)O,2.6865704,9.5126915,1
DTXSID70824497,O=S(=O)(CCCO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.95737314,6.410173,3
DTXSID70827185,O=C(C=C(O)c1ccc2ccccc2c1)C(F)(F)C(F)(F)C(F)(F)F,10.888907,5.433278,1
DTXSID70840197,FC(Cl)(I)C(F)(F)C(Cl)(Cl)Cl,1.6656616,8.356071,1
DTXSID70840839,FC1(F)Cc2cccc(Cl)c2C1(F)F,15.344652,6.0975738,4
DTXSID70844610,O=C(O)C(F)(F)C(F)(F)C(F)(F)OC(F)C(F)(F)F,-1.4481348,-0.29225197,0
DTXSID70844615,O=C(O)COC(F)(F)C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.9741111,-0.5819881,0
DTXSID70848037,CCCCCC=C(F)C(F)(F)C(F)(F)C(F)(F)F,1.8144021,-1.8842824,0
DTXSID70850019,O=C(c1ccccc1Br)C(F)(F)C(F)(F)F,13.573151,3.7340622,5
DTXSID70850039,C=COCCOCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.7238,-2.0588498,0
DTXSID70851006,CC1CCC(C(F)(C(F)(F)F)C(F)(F)F)C(O)C1,0.24854898,10.512004,1
DTXSID70853287,CC(C)(C=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.2800953,-0.38113296,0
DTXSID70863104,O=S(=O)(O)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,-0.004416742,5.4764404,3
DTXSID70869964,OCCCC(F)(F)C(F)(F)F,-1.180802,11.206967,1
DTXSID70870515,O=C(OC(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,3.1404834,-3.860875,0
DTXSID70873268,CCCCCCCCCCCCCOC(=O)C(F)(F)C(F)(F)C(F)(F)F,1.4537854,1.0388548,0
DTXSID70873425,O=P([O-])(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6.853787,8.310633,1
DTXSID70873889,C=C(C)C(=O)OCCC(F)(F)F,5.017588,-3.4444127,0
DTXSID70880119,FC1(F)C(F)(F)C(F)(F)C(F)(C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)F)C(F)(F)C1(F)F,8.418834,10.960832,1
DTXSID70880134,CC(O)C(F)(F)C(F)(F)F,-1.5716163,11.94183,1
DTXSID70880139,FC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)F,2.1235542,-5.30608,0
DTXSID70880159,FC(=C(F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F,1.7677048,-5.717427,0
DTXSID70880174,FC(F)(CCI)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,1.5405078,11.785739,1
DTXSID70880179,O=C([O-])C(F)(F)C(F)(F)C(F)(F)F.[Na+],0.5921814,2.2868583,0
DTXSID70880194,NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(N)=O,3.5761182,-2.7723498,0
DTXSID70880199,O=C([O-])C(F)(F)C(F)(F)C(F)(F)F.[Ag+],0.60623056,2.2865067,0
DTXSID70880210,O=C1OC(F)(C(F)(F)F)C(F)(F)OC1(F)C(F)(F)F,-1.4872408,-0.20127475,0
DTXSID70880215,O=C(O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,-1.4277059,-0.30014873,0
DTXSID70880230,FC(F)C(F)(F)COCC1CO1,-0.5196036,10.584875,1
DTXSID70880235,CC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.061733,12.51733,1
DTXSID70880250,FC(=C(C(F)(C(F)(F)F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F,1.8312511,-6.6084204,0
DTXSID70880412,CC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.1291004,12.497436,1
DTXSID70880417,C[N+](C)(CCO)CCCN(CCCS(=O)(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.775605,7.315884,1
DTXSID70880432,C[N+](C)(CCCNS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)[O-],3.28185,3.765962,0
DTXSID70880457,Cc1ccc(NC(=O)OC(CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F)CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F)cc1NC(=O)N1CC1C,5.36661,4.008144,0
DTXSID70880477,O=C(CC(C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)[O-])OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],4.526495,4.2670865,0
DTXSID70880513,*C(F)(F)F.*F.FC(F)C(F)OC(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,2.4915156,8.289997,1
DTXSID70880553,C=CC(=O)OCCN(C)S(=O)(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.10223,3.496207,0
DTXSID70880578,CCN(CCOP(=O)([O-])OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH4+],3.990854,7.171218,1
DTXSID70880598,C[N+](C)(CCO)CCCN(CCCS(=O)(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.8017876,7.362918,1
DTXSID70880952,O=C([O-])C[N+]1(CCO)CCN(C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC1,5.605743,-0.9574333,0
DTXSID70880957,C=CC(=O)OCCN(C)S(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.261294,3.7584388,0
DTXSID70881000,FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,3.3855374,15.468782,1
DTXSID70881020,CC(COCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F)OC(C)COCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,8.415973,8.630284,1
DTXSID70881025,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.9562874,4.9637575,0
DTXSID70881065,O=P(O)(O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,7.302536,8.368726,1
DTXSID70881085,O=C(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)O,0.4035701,3.236969,0
DTXSID70881121,*C(F)(F)F.*F.*F.*F.*F.*F.O=S(=O)(C(F)C(F)C(F)C(F)C(F)C(F)C(F)(F)F)N(CCO)CCO,2.7217484,8.041188,1
DTXSID70881126,CC[N+](C)(CC)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F.[I-],3.352265,7.464126,1
DTXSID70881141,O=P(O)(O)OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6.130698,8.214496,1
DTXSID70881161,CN(CC(=O)[O-])CC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+],2.395757,2.8291395,0
DTXSID70881166,OC(COc1ccccc1)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,11.232852,8.310358,1
DTXSID70881282,CC(C)O.CC(C)O.CCN(CC(=O)[O][Cr]([Cl])([Cl])[O][Cr]([Cl])[Cl])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.O.O,3.735563,7.402282,1
DTXSID70881287,O=C([O-])CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+],0.06678135,3.1257079,0
DTXSID70881303,O=P([O-])(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.O=P([O-])(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.O=P([O-])(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Al+3],4.537836,7.0288887,1
DTXSID70881308,O=P(O)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,7.384956,8.407602,1
DTXSID70881323,C[N+](C)(C)CC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[I-],3.163461,9.39168,1
DTXSID70881328,O=C(NCCOCCO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.8477203,0.48645008,0
DTXSID70881343,CN(CCOP(=O)(O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.267343,7.8044295,1
DTXSID70881348,F[C@@H]([C@H](F)C(F)(F)C(F)(F)F)C(F)(F)F,0.04564202,14.064762,1
DTXSID70881363,O=S(=O)([O-])OC(COCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F)COCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F.[Na+],3.20241,7.3792343,1
DTXSID70881368,O=P(O)(OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F)OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,7.713751,8.3319845,1
DTXSID70881843,O=P(O)(OCCC(F)(F)F)OCCC(F)(F)F,4.7108283,8.271053,1
DTXSID70881863,O=P([O-])(O)OCCC(F)(F)F.[NH4+],4.4844575,7.903546,1
DTXSID70881868,CCCCCCCCCCCCCCCCCCN1CC(CN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OC1=O,5.8799114,4.8772664,0
DTXSID70881944,O=C([O-])CC[C@@H](NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)[O-].[Na+].[Na+],4.0851407,4.7366,0
DTXSID70881949,OCCC(F)(F)F,-2.1434019,11.323788,8
DTXSID70881984,FC(F)C(F)(F)C(F)(F)C(F)(F)CCSSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.7639387,11.5703125,1
DTXSID70882633,O=C([O-])C(F)(F)OC1(F)OC(F)(F)OC1(F)OC(F)(F)F.[K+],-0.08830406,2.3876708,0
DTXSID70882951,COCCOCCC(O)CSCCC(F)(F)F,1.4825023,10.02836,1
DTXSID70882971,C[N+](C)(CCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)[O-],5.3997517,-1.7169828,0
DTXSID70883024,O=C(O)CC(O)(CC(=O)OCCC(F)(F)F)C(=O)OCCC(F)(F)F,5.459539,-2.2023184,0
DTXSID70883029,O=P(O)(O)OCCC(F)(F)F.OCCNCCO.OCCNCCO,4.4046383,8.261701,1
DTXSID70883044,CCN(CCOCCCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.8361919,6.567993,3
