DTXSID,SMILES,risk_score,seed_label
DTXSID00880026,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+],0.999983379638903,-1
DTXSID30896650,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F.[Na+],0.999983379638903,-1
DTXSID40880025,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],0.999983379638903,-1
DTXSID80881132,C[N+](C)(C)CCCNS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[I-],0.9999818293186438,-1
DTXSID90880454,C[N+](C)(C)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Cl-],0.9999818283643294,-1
DTXSID90880939,C[N+](C)(C)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[I-],0.9999818283643294,-1
DTXSID50896733,CN(C)CCN(CC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],0.9999811081455118,-1
DTXSID10880618,C[N+](C)(C)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Cl-],0.9999810893546573,-1
DTXSID30880938,C[N+](C)(C)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[I-],0.9999810893546573,-1
DTXSID30893563,C[N+](C)([O-])CCC[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+],0.9999810893474095,-1
DTXSID30893402,O=C([O-])C1CCCN1S(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Li+],0.999981054382278,-1
DTXSID90893564,C[N+](C)([O-])CCC[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+],0.9999799765260093,-1
DTXSID1071905,CN(C)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.Cl,0.9999797428595276,-1
DTXSID6071904,CN(C)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.Cl,0.9999788908106227,-1
DTXSID40167989,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl.[NH4+],0.9999779799942292,-1
DTXSID00880127,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Ag+],0.9999779799942292,-1
DTXSID10527415,FC(F)(F)C(F)(F)C(F)(F)P(c1ccccc1)C(F)(F)C(F)(F)C(F)(F)F,0.999976190392944,-1
DTXSID20880543,CCCN(CCOP(=O)(O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9999742512504373,-1
DTXSID50547334,FC(F)(F)C(F)(F)P(F)(F)(c1ccccc1)C(F)(F)C(F)(F)F,0.9999720606463676,-1
DTXSID20897030,CCCCN1C=C[NH+](C)C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.999965090200007,-1
DTXSID90635441,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F.[Na+],0.9999620371126674,-1
DTXSID30880231,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],0.9999620371126674,-1
DTXSID00896627,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+],0.9999620371126674,-1
DTXSID10382501,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Cs+],0.9999620371126674,-1
DTXSID70191035,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F.[NH4+],0.9999620371126674,-1
DTXSID30895688,FC(F)(F)C(F)(F)C(F)(F)C(Cc1ccc(Br)cc1)(C(F)(F)F)C(F)(F)F,0.9999599815778193,-1
DTXSID20895915,Cc1ccc(C)c(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1,0.9999540983870178,-1
DTXSID10420770,O=C(C=CC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9999522597329917,-1
DTXSID5067394,C=C(C)C(=O)SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,0.9999408348754135,-1
DTXSID6062204,C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9999403170359364,-1
DTXSID40882983,CCN(CC)CC.O=S(=O)(NS(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.9999399280436819,-1
DTXSID80880968,C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,0.9999361842470558,-1
DTXSID50200997,C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,0.9999361842470558,-1
DTXSID8067573,C=C(C)C(=O)SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,0.9999351856841695,-1
DTXSID9037743,C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9999308071652756,-1
DTXSID30881364,C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(C)(F)F,0.9999295921964271,-1
DTXSID60164839,C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,0.9999252807149663,-1
DTXSID70904001,O=C(Nc1ccc(-c2csc(Nc3cccc(O)c3)n2)cc1)c1ccccc1,0.9999241376862867,-1
DTXSID8070883,CCN(CCOP(=O)(O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9999199295145426,-1
DTXSID60893399,O=S(=O)([O-])CC(O)CN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH4+],0.9999192637221797,-1
DTXSID80234927,CN(CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCCS(=O)(=O)[O-].[Na+],0.9999118682632735,-1
DTXSID40880984,CN(CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCCS(=O)(=O)[O-].[Na+],0.9999112563465884,-1
DTXSID9041285,CN(C)CCCN(CC(O)CS(=O)(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],0.9999086067527798,-1
DTXSID1064083,C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9999077135676325,-1
DTXSID4041286,CN(C)CCCN(CC(O)CS(=O)(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],0.999906851488085,-1
DTXSID40379904,C=C(C)C(=O)OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,0.9999053276392715,-1
DTXSID40880969,C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,0.999904262637096,-1
DTXSID0072354,CCN(CCCP(=O)(O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9998983533282922,-1
DTXSID70881343,CN(CCOP(=O)(O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9998944214313072,-1
DTXSID50897008,CCCCCCCCC(OS(=O)(=O)[O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],0.9998908603952701,-1
DTXSID00880223,C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,0.999890441951208,-1
DTXSID40880429,C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,0.999890441951208,-1
DTXSID3070884,CCN(CCOP(=O)(O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9998897939654665,-1
DTXSID2070924,CCN(CCOP(=O)(O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9998887465822452,-1
DTXSID1070854,CCN(CCOP(=O)(O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9998867033535493,-1
DTXSID70560929,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1ccsc1,0.9998819941944269,-1
DTXSID90438757,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1cccs1,0.9998819941944269,-1
DTXSID90896313,OC(C(F)(F)F)(C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,0.9998782767340151,-1
DTXSID30880155,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F.[NH4+],0.9998592092491732,-1
DTXSID70881287,O=C([O-])CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+],0.9998574385001984,-1
DTXSID50882999,CCCN(CCOCCCCS(=O)(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],0.9998509102837888,-1
DTXSID70232452,FN1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,0.9998440850609684,-1
DTXSID30591739,OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9998284823002235,-1
DTXSID40897017,C[NH+]1C=CN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.9998182632600778,-1
DTXSID0072356,CCOP(=O)(CCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCC,0.9998157864675428,-1
DTXSID40457130,O=C1C=CC(=O)N1CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9997964791020945,-1
DTXSID60895651,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCc1ccc(Br)cc1,0.9997819644635809,-1
DTXSID90893524,O=C(N=NC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9997802293619653,-1
DTXSID4063660,C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9997789676812475,-1
DTXSID5067348,C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9997786929994437,-1
DTXSID60880486,CCCN(CC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+],0.9997594714813106,-1
DTXSID70747930,O=C(N=NC(=O)OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9997538038950079,-1
DTXSID00894022,CCCN(CCOCCOCCCCS(=O)(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],0.9997409634302562,-1
DTXSID30894015,CCOP1(F)=NP(F)(F)=NP(F)(F)=N1,0.999740298151344,-1
DTXSID40234928,CCCN(CC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+],0.9997394260064985,-1
DTXSID30893301,CCN(CCCS(=O)(=O)[O-])C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],0.9997385055945806,-1
DTXSID5072353,CCN(CCCP(=O)(O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9997359878974615,-1
DTXSID8063204,CCN(CCOP(=O)(O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9997286640718436,-1
DTXSID40896388,O=S1(=O)C(CCC(F)(C(F)(F)F)C(F)(F)F)S(=O)(=O)C1CCC(F)(C(F)(F)F)C(F)(F)F,0.9997255342262445,-1
DTXSID60883018,O=P([O-])(OCCC(F)(F)F)OCCC(F)(F)F.[NH4+],0.9997206685961073,-1
DTXSID8062101,C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9997202418749932,-1
DTXSID60897054,O=C(NCCCCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9997188446246948,-1
DTXSID3042009,CCN(CC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+],0.9997134889265471,-1
DTXSID60880188,CCN(CC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH4+],0.9997134889265471,-1
DTXSID20880200,CCN(CC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],0.9997134889265471,-1
DTXSID40897032,O=C(C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9997108798679063,-1
DTXSID10381993,O=C(C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9997108798679063,-1
DTXSID20240840,C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,0.999703752786416,-1
DTXSID1070513,CCN(CC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+],0.9996850490221061,-1
DTXSID2071659,CCN(CC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],0.9996850490221061,-1
DTXSID1071660,CCN(CC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],0.9996850490221061,-1
DTXSID7070505,CCN(CC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+],0.9996850490221061,-1
DTXSID00896001,Oc1cccc(NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1,0.9996671935115374,1
DTXSID10896057,C=C(CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9996621069053993,-1
DTXSID2069361,C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.999654885190586,-1
DTXSID00893398,O=S(=O)([O-])CCCCOC(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH4+],0.999638035408603,-1
DTXSID50566181,FN(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9996259365127529,-1
DTXSID70896639,O=C([O-])C(F)(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F.[NH4+],0.9996177329285139,-1
DTXSID00881876,O=P([O-])([O-])OCCC(F)(F)F.[NH4+].[NH4+],0.9996150744336815,-1
DTXSID20880987,C[N+](C)(CCO)CCCN(CC(O)CS(=O)(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+].[OH-],0.9995942556149318,-1
DTXSID20894140,CC(C)(CS(=O)(=O)[O-])NC(=O)CCS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9995434689036451,-1
DTXSID90894132,CC(C)(CS(=O)(=O)O)NC(=O)CCS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9995434689036451,-1
DTXSID80880569,CCOC(=O)NCC(CCSS(=O)(=O)[O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],0.9995422679030785,-1
DTXSID80506994,FC(F)(F)N1C(F)(F)C(F)(F)C(F)(F)C1(F)F,0.9995366041325556,-1
DTXSID70881863,O=P([O-])(O)OCCC(F)(F)F.[NH4+],0.9995314114146275,-1
DTXSID8072877,O=C(NCCSS(=O)(=O)[O-])OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],0.9994869023661183,-1
DTXSID4070875,C=C(C)C(=O)OCCCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9994807335181733,-1
DTXSID8070885,CCN(CCOP(=O)(O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9994772812586386,-1
DTXSID10881903,O=S(=O)([O-])OCCC(F)(F)C(F)(F)F.[NH4+],0.9994479713522313,-1
DTXSID60379880,C=CC(=O)OCC(O)CC(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,0.9994467421309545,-1
DTXSID30893346,CN(CCOP(=O)(O)OCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9994338129257194,-1
DTXSID20896144,O=C(NCCOCCO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9993711323723456,-1
DTXSID70881328,O=C(NCCOCCO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9993711323723456,-1
DTXSID00557201,CCCCCCCOC(=O)C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9993589523167057,-1
DTXSID40895316,CCCOCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9993291801580002,-1
DTXSID80371528,FC(F)(F)C(F)(F)C(F)(F)C(Cl)(C(F)(F)F)C(F)(F)F,0.9993180574989482,-1
DTXSID80703062,C=CC(=O)OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,0.9993073613388772,-1
DTXSID20795562,OCCN1CCCN=C1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9992752646355372,-1
DTXSID30896155,O=C(NC1CCCCC1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9992741609432457,-1
DTXSID10547077,FC(F)(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1ccc[nH]1,0.9992555730569684,-1
DTXSID50896632,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],0.9992533640295422,-1
DTXSID90880196,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F.[NH4+],0.9992533640295422,-1
DTXSID20880205,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH4+],0.9992533640295422,-1
DTXSID70896634,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+],0.9992533640295422,-1
DTXSID30619341,FC1(F)C2C(F)(F)C(F)(F)C(F)(C2(F)F)C1(F)F,0.9992456258496979,-1
DTXSID00620126,FC1(F)CC(F)(F)C1(F)F,0.9992231884902056,-1
DTXSID50896177,CN1CCN(C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC1,0.9992178080626539,-1
DTXSID00881331,C[N+](C)(CCO)CCCN(CC(O)CS(=O)(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+].[OH-],0.9992027340323697,-1
DTXSID8071302,C=CC(=O)OCCCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9991767863483978,-1
DTXSID50750740,COC(=O)C1CCC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC1,0.9991183280302429,-1
DTXSID90895629,C=CC(=O)OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9991007333903811,-1
DTXSID40335702,CCCCCCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9990669145166582,-1
DTXSID70892959,CN(C)CCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9990437116765094,-1
DTXSID50382121,FC(F)(Br)C(F)(Cl)CCCCBr,0.9990255306438118,-1
DTXSID80896483,FC(F)=C(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,0.9989614549318444,-1
DTXSID60895712,C=CC(=O)OCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9989493738547723,-1
DTXSID8070889,CCN(CCOP(=O)([O-])[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH4+].[NH4+],0.9989362945135042,-1
DTXSID90896116,C=C(CC(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9989281212608802,-1
DTXSID50897043,O=C(C=CC(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9989162658976849,-1
DTXSID90897042,O=C(C=CC(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9989162658976849,-1
DTXSID0068523,C=CC(=O)OCCN(C)S(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9988989601452983,-1
DTXSID80379882,C=C(C)C(=O)OCC(O)CC(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,0.998853665218369,-1
DTXSID20379861,C=C(C)C(=O)OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9988387451606137,-1
DTXSID8061979,C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9988151899881436,-1
DTXSID50780683,C=CC(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCC(F)(F)F,0.9987993799838272,-1
DTXSID30895648,C=C(C)C(=O)OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.9987988999453006,-1
DTXSID10337273,CCCCCCCC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,0.9987810534514043,-1
DTXSID10896638,O=C([O-])C(F)(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F.[NH4+],0.9987563395645898,-1
DTXSID2060965,NC(=O)C(F)(F)C(F)(F)C(F)(F)F,0.9986885794486593,-1
DTXSID00188993,CC(=O)C(F)(F)C(F)(F)C(F)(F)F,0.9986885794486593,-1
DTXSID90895361,NC(=S)C(F)(F)C(F)(F)C(F)(F)F,0.9986885794486593,-1
DTXSID40290781,N=C(N)C(F)(F)C(F)(F)C(F)(F)F,0.9986885794486593,-1
